,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
1159,60,60.0,8238,6,5,1997,1998,0.0,700.0,0.0,113.0,813.0,813,712,0,1525,1.0,0.0,2,1,3,1,6,1,1997.0,2.0,400.0,421,72,0,0,0,0,0,5,2006,199305.60370231318
1160,60,57.0,13041,6,5,1995,1995,0.0,0.0,0.0,781.0,781.0,781,890,0,1671,0.0,0.0,2,1,3,1,7,1,1995.0,2.0,423.0,0,84,0,0,0,0,0,2,2006,179737.9458322339
1161,60,54.0,9783,6,5,1996,1996,0.0,0.0,0.0,821.0,821.0,821,955,0,1776,0.0,0.0,2,1,3,1,7,1,1996.0,2.0,443.0,286,116,0,0,0,0,0,5,2006,189881.58983401099
1162,60,50.0,13128,8,5,2005,2005,216.0,0.0,0.0,1074.0,1074.0,1074,990,0,2064,0.0,0.0,2,1,4,1,7,1,2005.0,2.0,527.0,0,119,0,0,0,0,0,1,2006,240387.96865333835
1163,60,42.0,13751,7,5,2005,2006,248.0,60.0,0.0,1640.0,1700.0,1700,512,0,2212,1.0,0.0,2,1,3,1,9,1,2006.0,3.0,773.0,237,38,0,0,115,0,0,5,2006,311729.3640454343
1164,160,68.0,13108,8,5,1994,1994,0.0,0.0,0.0,2062.0,2062.0,2079,608,0,2687,0.0,0.0,2,1,4,1,9,0,1994.0,2.0,618.0,168,12,0,0,0,0,0,12,2006,250882.8835515991
1165,20,49.0,8076,6,6,1993,1994,112.0,705.0,0.0,455.0,1160.0,1169,0,0,1169,0.0,1.0,2,0,3,1,6,1,1993.0,2.0,402.0,0,26,0,0,144,0,0,7,2006,191499.3941926366
1166,120,30.0,3701,8,5,1987,1987,0.0,0.0,0.0,1191.0,1191.0,1204,0,0,1204,0.0,0.0,2,0,2,1,5,0,1987.0,2.0,461.0,120,70,0,0,0,0,0,8,2006,172340.03114521777
1167,60,59.0,16023,9,5,2005,2006,600.0,1218.0,0.0,180.0,1398.0,1414,1384,0,2798,1.0,0.0,3,1,3,1,11,1,2005.0,3.0,670.0,182,37,0,0,0,0,0,3,2006,404754.7418572418
1168,60,60.0,18062,10,5,2006,2006,662.0,0.0,0.0,1528.0,1528.0,1528,1862,0,3390,0.0,0.0,3,1,5,1,10,1,2006.0,3.0,758.0,204,34,0,0,0,0,0,9,2006,446242.80958800955
1169,60,63.0,12292,9,5,2006,2006,184.0,205.0,0.0,889.0,1094.0,1102,1371,0,2473,0.0,0.0,2,1,4,1,11,1,2006.0,3.0,675.0,246,39,0,0,0,0,0,7,2006,340416.07672388
1170,60,82.0,16052,10,5,2006,2006,734.0,1206.0,0.0,644.0,1850.0,1850,848,0,2698,1.0,0.0,2,1,4,1,11,1,2006.0,3.0,736.0,250,0,0,0,0,0,0,7,2006,433214.270124188
1171,60,92.0,15922,9,5,2005,2006,550.0,0.0,0.0,1390.0,1390.0,1390,1405,0,2795,0.0,0.0,3,1,4,1,10,1,2005.0,3.0,660.0,272,102,0,0,0,0,0,1,2006,355069.1576432355
1172,120,60.0,8147,9,5,2005,2005,230.0,1191.0,0.0,523.0,1714.0,1714,0,0,1714,1.0,0.0,2,0,2,1,7,1,2005.0,2.0,517.0,156,55,0,0,0,0,0,8,2006,265338.397620407
1173,20,90.0,18261,9,5,2005,2005,420.0,1416.0,0.0,494.0,1910.0,2000,0,0,2000,1.0,0.0,2,1,3,1,8,2,2005.0,3.0,722.0,351,102,0,0,123,0,0,9,2006,398615.0756280225
1174,85,85.5,10464,6,6,1980,1980,130.0,850.0,0.0,138.0,988.0,1102,0,0,1102,1.0,0.0,1,0,2,1,5,1,1980.0,2.0,582.0,140,22,0,0,0,0,0,6,2006,160712.8623396734
1175,60,81.0,10530,7,5,1978,1978,68.0,0.0,0.0,945.0,945.0,945,912,0,1857,0.0,0.0,2,1,4,1,8,1,1978.0,2.0,482.0,400,105,0,0,0,0,0,7,2006,200971.0521984349
1176,85,78.0,9927,7,5,1976,1976,252.0,1005.0,0.0,42.0,1047.0,1083,0,0,1083,1.0,0.0,1,0,2,1,5,1,1976.0,2.0,596.0,444,0,40,0,0,0,0,7,2006,174605.7053826488
1177,60,75.0,9512,7,5,2005,2006,0.0,788.0,0.0,172.0,960.0,960,1358,0,2318,1.0,0.0,2,1,3,1,8,1,2005.0,2.0,541.0,0,246,0,0,0,0,0,6,2006,246600.67561301522
1178,80,81.0,10530,6,6,1975,2000,248.0,548.0,0.0,127.0,675.0,1109,766,0,1875,0.0,0.0,3,0,3,1,8,1,1975.0,2.0,485.0,48,28,0,0,0,0,0,6,2006,188285.92911548848
1179,20,80.0,10000,6,6,1974,1974,176.0,755.0,0.0,348.0,1103.0,1103,0,0,1103,0.0,0.0,2,0,3,1,6,0,1974.0,2.0,462.0,295,84,0,0,0,0,0,6,2006,156454.11168523636
1180,20,60.0,7200,4,4,1971,1971,0.0,20.0,620.0,224.0,864.0,874,0,0,874,0.0,1.0,1,0,3,1,5,0,1995.0,2.0,576.0,63,0,0,0,0,0,0,3,2006,107693.82827461447
1181,120,26.0,8773,6,5,2002,2002,0.0,951.0,0.0,536.0,1487.0,1419,0,0,1419,1.0,0.0,2,0,2,1,4,0,2002.0,2.0,543.0,196,68,0,0,0,0,0,9,2006,177237.33014826427
1182,160,24.0,2760,6,5,1973,1973,514.0,0.0,0.0,525.0,525.0,525,567,0,1092,0.0,0.0,1,1,3,1,6,0,1973.0,2.0,440.0,0,0,0,0,0,0,0,12,2006,124935.54911873084
1183,160,24.0,2160,5,6,1973,1973,200.0,402.0,0.0,363.0,765.0,765,600,0,1365,0.0,0.0,1,1,3,1,7,1,1973.0,2.0,440.0,0,36,0,0,0,0,0,6,2006,134427.77850343165
1184,160,21.0,1890,6,7,1972,1972,380.0,282.0,0.0,212.0,494.0,494,536,0,1030,0.0,0.0,1,1,3,1,6,0,1973.0,1.0,264.0,0,0,0,0,0,0,0,7,2006,121928.65311219226
1185,160,21.0,1680,6,5,1972,1972,504.0,276.0,0.0,207.0,483.0,483,465,0,948,0.0,0.0,1,1,2,1,5,0,1972.0,1.0,264.0,0,0,0,0,0,0,0,7,2006,108878.22907250698
1186,160,21.0,1680,6,5,1972,1972,504.0,382.0,0.0,143.0,525.0,525,567,0,1092,0.0,0.0,1,1,3,1,6,0,1972.0,1.0,264.0,352,0,0,0,0,0,0,10,2006,119166.55206928946
1187,120,53.0,4043,6,5,1975,1975,0.0,727.0,156.0,186.0,1069.0,1069,0,0,1069,0.0,1.0,2,0,2,1,4,1,1975.0,2.0,440.0,0,55,0,0,225,0,0,7,2006,152951.48767795332
1188,20,65.0,7514,5,7,1967,1975,0.0,373.0,108.0,462.0,943.0,1387,0,0,1387,1.0,0.0,1,0,3,1,6,1,1974.0,1.0,300.0,0,0,240,0,0,0,0,9,2006,157686.14538401892
1189,120,24.0,2280,7,7,1976,1976,0.0,120.0,492.0,443.0,1055.0,1055,0,0,1055,1.0,0.0,2,0,2,1,4,0,1976.0,1.0,319.0,0,29,0,0,0,0,0,4,2006,153082.2756089636
1190,160,24.0,2179,6,5,1976,1976,0.0,70.0,0.0,785.0,855.0,855,601,0,1456,0.0,0.0,2,1,3,1,6,1,1976.0,2.0,460.0,0,28,0,0,0,0,0,7,2006,148919.14286171034
1191,60,72.0,16387,9,5,2006,2006,215.0,1369.0,0.0,369.0,1738.0,1738,851,0,2589,1.0,0.0,2,1,4,1,11,1,2006.0,3.0,831.0,0,0,0,0,0,0,0,8,2006,387984.33331014094
1192,20,110.0,16163,8,5,2004,2004,232.0,0.0,0.0,1618.0,1618.0,1618,0,0,1618,0.0,0.0,2,0,2,1,6,1,2004.0,3.0,880.0,0,0,0,0,0,0,0,7,2006,248076.68452170488
1193,20,108.0,12228,7,5,2006,2006,206.0,0.0,0.0,1721.0,1721.0,1740,0,0,1740,0.0,0.0,2,0,4,1,8,0,2006.0,3.0,874.0,0,43,0,0,0,0,0,9,2006,228713.62061820304
1194,20,120.0,14780,9,5,2005,2005,568.0,1505.0,0.0,363.0,1868.0,1868,0,0,1868,1.0,0.0,2,0,2,1,7,1,2005.0,3.0,1085.0,354,56,0,0,156,0,0,6,2006,352341.77327270526
1195,60,120.0,13975,9,5,2005,2006,525.0,0.0,0.0,1090.0,1090.0,1117,1089,0,2206,0.0,0.0,2,1,4,1,10,1,2005.0,3.0,670.0,148,95,0,0,0,0,0,8,2006,301922.6171540087
1196,60,82.0,9942,9,5,2005,2006,385.0,1290.0,0.0,316.0,1606.0,1625,466,0,2091,1.0,0.0,2,1,3,1,8,1,2005.0,2.0,521.0,194,84,0,0,0,0,0,5,2006,304413.4425096153
1197,60,103.0,12867,8,5,2005,2006,192.5,0.0,0.0,1209.0,1209.0,1209,1044,0,2253,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,575.0,243,142,0,0,0,0,0,7,2006,254388.72250298457
1198,60,82.0,10672,8,5,2006,2006,0.0,0.0,0.0,1054.0,1054.0,1054,1335,0,2389,0.0,0.0,2,1,4,1,10,1,2006.0,3.0,672.0,176,64,0,0,0,0,0,11,2006,296680.63143178535
1199,60,82.0,11643,8,5,2005,2006,142.0,880.0,0.0,644.0,1524.0,1544,814,0,2358,1.0,0.0,2,1,4,1,10,1,2005.0,3.0,784.0,120,34,0,0,0,0,0,8,2006,328499.3922482487
1200,20,121.0,13758,9,5,2005,2006,430.0,1232.0,0.0,560.0,1792.0,1792,0,0,1792,1.0,0.0,2,0,2,1,6,1,2005.0,3.0,925.0,204,49,0,0,0,0,0,3,2006,309808.9673945817
1201,20,131.0,14828,9,5,2004,2005,674.0,1383.0,0.0,397.0,1780.0,1780,0,0,1780,1.0,0.0,2,0,2,1,7,1,2004.0,3.0,816.0,144,68,0,0,0,0,0,8,2006,308578.93049175723
1202,60,89.5,13215,8,5,2004,2004,112.0,994.0,0.0,426.0,1420.0,1426,488,0,1914,1.0,0.0,2,1,3,1,9,1,2004.0,3.0,746.0,168,127,0,0,0,0,0,2,2006,294459.7258659069
1203,120,48.0,5911,9,5,2005,2005,278.0,472.0,0.0,1088.0,1560.0,1565,0,0,1565,1.0,0.0,2,0,2,1,6,1,2005.0,2.0,556.0,196,56,0,0,0,0,0,3,2006,249871.79731624428
1204,20,61.0,7740,9,5,2006,2006,518.0,1023.0,0.0,663.0,1686.0,1686,0,0,1686,1.0,0.0,2,0,1,1,6,1,2006.0,3.0,899.0,266,100,0,0,0,0,0,6,2006,312156.1919583
1205,120,48.0,6373,9,5,2006,2006,572.0,415.0,0.0,1251.0,1666.0,1666,0,0,1666,1.0,0.0,2,0,2,1,6,1,2006.0,2.0,575.0,228,75,0,0,0,0,0,6,2006,256160.68658237183
1206,60,65.0,10237,6,5,2005,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,390.0,0,24,0,0,0,0,0,2,2006,182336.98986521835
1207,60,65.0,10237,7,5,2006,2006,0.0,0.0,0.0,738.0,738.0,738,754,0,1492,0.0,0.0,2,1,3,1,8,0,2006.0,2.0,440.0,0,32,0,0,0,0,0,9,2006,193474.35930784233
1208,20,102.0,11660,6,5,2006,2006,0.0,0.0,0.0,1326.0,1326.0,1326,0,0,1326,0.0,0.0,2,0,3,1,6,0,2006.0,2.0,427.0,100,0,0,0,0,0,0,7,2006,171709.55664264734
1209,60,96.0,11631,8,5,2004,2005,236.0,0.0,0.0,1052.0,1052.0,1052,1321,0,2373,0.0,0.0,2,1,4,1,9,1,2004.0,3.0,632.0,120,46,0,0,0,0,0,6,2006,281084.7430827511
1210,60,75.0,9073,7,5,2006,2006,0.0,0.0,0.0,738.0,738.0,738,754,0,1492,0.0,0.0,2,1,3,1,8,0,2006.0,2.0,440.0,100,32,0,0,0,0,0,10,2006,194438.33240642535
1211,120,43.0,3087,7,5,2006,2006,14.0,453.0,0.0,767.0,1220.0,1364,0,0,1364,1.0,0.0,2,0,2,1,6,1,2006.0,2.0,437.0,100,16,0,0,0,0,0,11,2006,202273.8375039205
1212,120,43.0,2938,7,5,2002,2002,40.0,1038.0,0.0,330.0,1368.0,1511,0,0,1511,1.0,0.0,2,0,2,1,5,1,2002.0,2.0,398.0,130,30,0,0,0,0,0,5,2006,201962.3186223941
1213,120,43.0,3072,7,5,2004,2004,18.0,1059.0,0.0,306.0,1365.0,1548,0,0,1548,1.0,0.0,2,0,2,1,7,1,2004.0,2.0,388.0,143,20,0,0,0,0,0,9,2006,213642.783840883
1214,120,43.0,3010,7,5,2005,2006,14.0,16.0,0.0,1126.0,1142.0,1142,0,0,1142,0.0,0.0,2,0,2,1,6,0,2005.0,2.0,440.0,90,0,0,0,0,0,0,6,2006,167975.49771280104
1215,60,59.0,9171,7,5,2004,2005,0.0,0.0,0.0,848.0,848.0,848,750,0,1598,0.0,0.0,2,1,3,1,7,1,2004.0,2.0,433.0,100,48,0,0,0,0,0,7,2006,205498.91799696404
1216,60,67.33333333333333,8658,6,5,2000,2000,0.0,732.0,0.0,250.0,982.0,1008,881,0,1889,0.0,0.0,2,1,3,1,9,1,2000.0,2.0,431.0,0,0,0,0,0,0,0,4,2006,199778.13269685776
1217,60,75.66666666666667,12104,7,5,2006,2006,0.0,0.0,0.0,1035.0,1035.0,1082,1240,0,2322,0.0,0.0,3,1,4,1,8,0,2006.0,3.0,617.0,400,45,0,0,0,0,0,8,2006,263865.9962521963
1218,60,84.0,9660,8,5,1998,1998,242.0,791.0,0.0,253.0,1044.0,1079,897,0,1976,1.0,0.0,2,1,3,1,7,1,1998.0,3.0,885.0,210,31,0,0,0,0,0,2,2006,278979.91472402134
1219,60,83.0,9545,8,5,2000,2000,322.0,505.0,0.0,655.0,1160.0,1205,1029,0,2234,1.0,0.0,2,1,3,1,7,1,2000.0,3.0,768.0,0,50,0,0,0,0,0,6,2006,284678.1357048454
1220,60,83.0,9233,9,5,2000,2000,877.0,1182.0,0.0,358.0,1540.0,1540,1315,0,2855,1.0,0.0,2,1,4,1,9,1,2000.0,3.0,774.0,247,55,0,0,0,0,0,3,2006,367095.88626130077
1221,60,83.0,10019,8,5,1995,1995,397.0,527.0,0.0,815.0,1342.0,1358,1368,0,2726,0.0,0.0,2,1,4,1,9,1,1995.0,3.0,725.0,307,169,168,0,0,0,0,6,2006,307689.6900436583
1222,60,114.0,17242,9,5,1993,1994,738.0,292.0,1393.0,48.0,1733.0,1933,1567,0,3500,1.0,0.0,3,1,4,1,11,1,1993.0,3.0,959.0,870,86,0,0,210,0,0,5,2006,511867.8141026164
1223,60,101.0,10236,8,5,1994,1995,501.0,380.0,168.0,742.0,1290.0,1305,1189,0,2494,1.0,0.0,2,1,4,1,9,1,1994.0,3.0,803.0,200,95,0,0,0,0,0,6,2006,302888.58043016994
1224,60,88.0,12585,8,5,1993,1993,420.0,247.0,1039.0,0.0,1286.0,1565,1234,0,2799,1.0,0.0,2,1,3,1,8,1,1993.0,3.0,704.0,432,136,0,0,0,0,0,10,2006,330174.5631223822
1225,60,75.0,12447,8,5,2005,2006,192.0,0.0,0.0,1100.0,1100.0,1116,848,0,1964,0.0,0.0,2,1,3,1,8,1,2005.0,2.0,760.0,200,70,0,0,0,0,0,1,2006,246632.30277959202
1226,20,49.0,15218,8,5,2006,2006,126.0,1562.0,0.0,108.0,1670.0,1670,0,0,1670,1.0,0.0,2,1,2,1,6,1,2006.0,3.0,928.0,0,240,200,0,0,0,0,9,2006,306933.8638319324
1227,20,85.0,10936,8,5,2006,2006,60.0,0.0,0.0,1504.0,1504.0,1504,0,0,1504,0.0,0.0,2,0,3,1,7,0,2006.0,2.0,510.0,144,0,0,0,0,0,0,9,2006,220512.38044240346
1228,20,72.0,8640,8,5,2006,2006,0.0,24.0,0.0,1254.0,1278.0,1278,0,0,1278,0.0,0.0,2,0,2,1,5,0,2006.0,2.0,584.0,0,60,0,0,0,0,0,10,2006,201573.97792702934
1229,60,100.0,13162,9,5,2006,2006,0.0,1836.0,0.0,200.0,2036.0,2036,604,0,2640,1.0,0.0,3,1,3,1,11,1,2006.0,3.0,792.0,0,265,0,0,0,0,0,11,2006,398686.0051895189
1230,60,65.0,8125,6,5,2005,2005,0.0,0.0,0.0,858.0,858.0,858,858,0,1716,0.0,0.0,2,1,3,1,7,0,2005.0,2.0,615.0,0,53,0,0,0,0,0,2,2006,178843.4782401228
1231,20,74.0,7733,6,5,2005,2005,0.0,24.0,0.0,1118.0,1142.0,1142,0,0,1142,0.0,0.0,1,1,3,1,5,0,2005.0,0.0,0.0,4,50,0,0,0,0,0,1,2006,132294.34021295578
1232,20,91.0,11024,7,5,2005,2006,118.0,0.0,0.0,1400.0,1400.0,1400,0,0,1400,0.0,0.0,2,0,3,1,6,0,2005.0,2.0,612.0,144,55,0,0,0,0,0,10,2006,193327.1354861206
1233,20,63.0,13072,6,5,2005,2006,0.0,0.0,0.0,1131.0,1131.0,1131,0,0,1131,0.0,0.0,1,1,3,1,6,0,2005.0,0.0,0.0,0,39,0,0,0,0,0,3,2006,137162.31134926016
1234,60,65.0,7800,7,5,2005,2005,172.0,0.0,0.0,891.0,891.0,891,795,0,1686,0.0,0.0,2,1,3,1,8,0,2005.0,2.0,462.0,144,101,0,0,0,0,0,4,2006,198672.12841493022
1235,60,74.0,7632,7,5,2005,2005,96.0,0.0,0.0,784.0,784.0,831,754,0,1585,0.0,0.0,2,1,3,1,7,0,2005.0,2.0,449.0,100,77,0,0,0,0,0,3,2006,190048.79033018244
1236,60,70.0,8304,6,5,1997,1998,0.0,0.0,0.0,941.0,941.0,941,896,0,1837,0.0,0.0,2,1,3,1,7,0,1997.0,2.0,688.0,150,165,0,0,0,0,0,7,2006,180613.61925592108
1237,60,70.0,9370,6,5,1992,1993,0.0,758.0,0.0,78.0,836.0,844,887,0,1731,1.0,0.0,2,1,3,1,7,0,1992.0,2.0,462.0,307,85,0,0,224,0,3000,10,2006,203984.5873399397
1238,120,50.0,7175,6,5,1990,1991,0.0,904.0,0.0,494.0,1398.0,1398,0,0,1398,1.0,0.0,2,0,2,1,5,0,1990.0,2.0,542.0,0,46,0,0,0,0,0,7,2006,163636.43075729988
1239,120,50.0,7175,6,5,1991,1991,0.0,278.0,0.0,939.0,1217.0,1217,0,0,1217,0.0,0.0,2,0,2,1,5,0,1991.0,2.0,484.0,0,64,0,0,0,0,0,6,2006,144490.3321678064
1240,60,60.0,9019,6,5,1994,1994,0.0,274.0,0.0,362.0,636.0,636,684,0,1320,0.0,0.0,2,1,3,1,6,0,1994.0,2.0,472.0,0,40,0,0,0,0,0,7,2006,159334.36798987252
1241,20,70.0,9100,5,4,1962,1962,51.0,36.0,0.0,952.0,988.0,988,0,0,988,1.0,0.0,1,0,3,1,6,0,1977.0,2.0,624.0,0,0,0,0,0,0,0,7,2006,123869.82902949605
1242,90,68.0,8927,6,6,1977,1977,0.0,0.0,0.0,0.0,0.0,1286,368,0,1654,0.0,0.0,2,0,4,2,10,0,1977.0,2.0,528.0,0,0,0,0,0,0,0,8,2006,158177.11054221014
1243,20,67.0,9240,5,6,1962,2002,0.0,612.0,0.0,252.0,864.0,1211,0,0,1211,0.0,0.0,1,0,2,1,6,1,1972.0,2.0,576.0,161,0,0,0,0,0,0,3,2006,148594.96265515566
1244,20,66.0,9308,5,5,1965,1965,0.0,554.0,0.0,430.0,984.0,984,0,0,984,0.0,0.0,1,0,3,1,5,0,1965.0,1.0,310.0,0,0,0,0,0,0,0,7,2006,110797.16860248284
1245,20,65.0,8450,5,6,1968,1968,90.0,162.0,270.0,450.0,882.0,909,0,0,909,0.0,0.0,1,0,3,1,5,0,1968.0,1.0,294.0,0,155,0,0,0,0,0,11,2006,113180.19495586521
1246,20,72.0,8638,5,6,1963,1963,0.0,181.0,0.0,744.0,925.0,925,0,0,925,1.0,0.0,1,0,2,1,5,0,1990.0,2.0,484.0,203,74,0,0,0,0,0,10,2006,132414.8851622317
1247,20,79.0,13052,5,6,1965,1965,0.0,712.0,0.0,312.0,1024.0,1024,0,0,1024,0.0,0.0,1,1,3,1,5,0,1965.0,1.0,308.0,0,0,0,0,0,0,0,1,2006,118847.30345300793
1248,20,86.0,8020,5,6,1964,1964,0.0,644.0,0.0,268.0,912.0,912,0,0,912,0.0,0.0,1,0,3,1,6,0,1966.0,0.0,0.0,0,0,0,0,0,0,0,4,2006,102380.1613166075
1249,20,93.0,8789,5,6,1967,1967,0.0,659.0,0.0,253.0,912.0,941,0,0,941,0.0,0.0,1,0,3,1,6,1,1967.0,1.0,288.0,64,0,0,0,0,0,0,6,2006,121759.92558103974
1250,80,100.0,14330,7,4,1974,1974,145.0,1023.0,497.0,228.0,1748.0,2151,495,0,2646,1.0,2.0,2,0,3,1,9,4,1974.0,2.0,550.0,641,100,0,0,0,800,0,1,2006,176102.41812192724
1251,60,105.0,11025,8,5,1992,1993,692.0,1118.0,0.0,216.0,1334.0,1520,1306,0,2826,1.0,0.0,2,1,3,1,9,3,1992.0,3.0,888.0,177,208,186,0,0,0,0,10,2006,366653.6409433378
1252,120,34.0,3628,7,5,2004,2004,0.0,0.0,0.0,1143.0,1143.0,1143,0,0,1143,0.0,0.0,1,1,1,1,5,1,2004.0,2.0,588.0,0,191,0,0,0,0,0,5,2006,169325.78698173194
1253,160,24.0,2544,7,5,2005,2005,0.0,0.0,0.0,600.0,600.0,520,623,80,1223,0.0,0.0,2,1,2,1,4,0,2005.0,2.0,480.0,0,166,0,0,0,0,0,7,2006,158884.10627928656
1254,160,54.0,2998,6,5,2000,2000,513.0,353.0,0.0,403.0,756.0,768,756,0,1524,0.0,0.0,2,1,2,1,4,0,2000.0,2.0,440.0,0,32,0,0,0,0,0,6,2006,146585.21540254576
1255,160,84.0,4447,7,5,2003,2003,0.0,0.0,0.0,530.0,530.0,530,550,0,1080,0.0,0.0,2,1,2,1,4,0,2003.0,2.0,496.0,0,50,0,0,0,0,0,7,2006,148701.26474116914
1256,60,114.0,8314,7,5,1997,1998,0.0,0.0,0.0,569.0,569.0,854,840,0,1694,0.0,0.0,2,1,3,1,6,1,1997.0,1.0,434.0,0,382,0,0,110,0,0,11,2006,178044.85475614844
1257,20,60.0,7180,8,5,2001,2002,0.0,0.0,0.0,1568.0,1568.0,1568,0,0,1568,0.0,0.0,2,0,3,1,6,1,2001.0,2.0,564.0,0,266,0,0,0,0,0,9,2006,220984.86652444952
1258,190,79.0,13110,5,6,1972,1972,144.0,962.0,0.0,191.0,1153.0,1193,0,0,1193,1.0,0.0,2,0,2,1,6,0,1972.0,2.0,501.0,140,153,0,0,0,0,0,7,2006,132027.44006058347
1259,20,78.0,10140,7,6,1967,1967,264.0,553.0,68.0,713.0,1334.0,1334,0,0,1334,1.0,0.0,2,0,3,1,7,0,1967.0,2.0,477.0,0,20,35,0,264,0,0,4,2006,206080.73732506295
1260,20,80.0,9600,5,5,1968,1968,0.0,758.0,0.0,293.0,1051.0,1051,0,0,1051,1.0,0.0,1,0,3,1,6,0,1968.0,2.0,504.0,0,0,0,0,0,0,0,7,2006,135065.23503104105
1261,60,72.0,8640,5,5,1968,1968,300.0,361.0,483.0,56.0,900.0,884,886,0,1770,1.0,0.0,1,1,4,1,7,0,1968.0,2.0,530.0,0,60,0,0,270,0,455,6,2006,165997.62337534013
1262,20,78.0,9360,6,7,1968,2004,203.0,760.0,0.0,216.0,976.0,976,0,0,976,1.0,0.0,1,0,2,1,4,1,1968.0,2.0,504.0,94,0,0,0,0,0,0,8,2006,170612.2154914732
1263,85,70.0,8400,5,6,1968,1968,0.0,744.0,0.0,89.0,833.0,898,0,0,898,1.0,0.0,1,0,3,1,6,0,1968.0,1.0,326.0,143,0,0,0,0,0,0,8,2006,120195.77761613834
1264,20,75.0,9759,5,5,1966,1966,0.0,799.0,0.0,252.0,1051.0,1051,0,0,1051,1.0,0.0,1,0,3,1,6,0,1966.0,1.0,264.0,182,88,0,0,0,0,0,3,2006,123457.54674567207
1265,80,80.0,9600,5,7,1967,1967,140.0,602.0,402.0,137.0,1141.0,1141,0,0,1141,1.0,0.0,1,0,3,1,6,0,1967.0,1.0,568.0,0,78,0,0,0,0,0,7,2006,129277.1866761356
1266,190,80.0,8800,6,7,1965,2000,0.0,901.0,252.0,34.0,1187.0,1565,0,0,1565,1.0,0.0,2,0,3,1,7,2,1965.0,1.0,299.0,200,25,211,0,0,0,460,6,2006,178400.4787616893
1267,20,82.5,10368,6,6,1964,1964,112.0,260.0,748.0,0.0,1008.0,1488,0,0,1488,1.0,0.0,1,1,3,1,7,1,1964.0,2.0,430.0,154,60,0,0,0,0,0,4,2006,181505.73205864546
1268,60,85.0,9350,5,6,1964,1964,0.0,360.0,0.0,360.0,720.0,720,720,0,1440,0.0,0.0,1,1,4,1,7,1,1964.0,2.0,480.0,0,32,240,0,0,0,0,7,2006,147384.70749153107
1269,20,80.0,10800,5,7,1960,1960,88.0,632.0,0.0,616.0,1248.0,1248,0,0,1248,1.0,0.0,1,0,3,1,6,0,1960.0,1.0,286.0,0,0,0,0,0,0,0,5,2006,133923.33851854142
1270,30,60.0,8550,6,8,1934,1950,0.0,574.0,0.0,242.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,4,1,1949.0,1.0,240.0,228,0,40,0,0,0,0,7,2006,135764.9597902503
1271,20,68.0,9724,5,7,1947,1950,0.0,0.0,0.0,938.0,938.0,1043,0,0,1043,0.0,0.0,1,0,2,1,5,1,1947.0,1.0,273.0,125,48,0,0,0,0,0,5,2006,118719.50344546296
1272,20,80.0,9600,5,6,1961,1990,0.0,915.0,0.0,336.0,1251.0,1433,0,0,1433,1.0,0.0,1,0,3,1,7,1,1961.0,2.0,441.0,144,0,205,0,0,0,0,6,2006,173495.76876305538
1273,20,89.0,10858,5,6,1952,1952,150.0,40.0,0.0,1404.0,1444.0,1624,0,0,1624,1.0,0.0,1,0,2,1,6,1,1952.0,1.0,240.0,0,40,324,0,0,0,0,7,2006,146870.61500994698
1274,20,80.0,9600,5,5,1951,1951,144.0,996.0,0.0,60.0,1056.0,1216,0,0,1216,1.0,0.0,1,0,3,1,7,0,1951.0,1.0,280.0,0,0,0,0,0,0,0,5,2006,120451.7830522374
1275,60,79.0,9462,5,6,1949,1973,0.0,0.0,0.0,704.0,704.0,1024,704,0,1728,0.0,0.0,1,1,3,1,7,1,1949.0,1.0,234.0,245,60,0,0,0,0,0,7,2006,135249.36855183338
1276,20,82.0,9888,5,6,1954,1975,0.0,486.0,0.0,450.0,936.0,936,0,0,936,0.0,0.0,1,0,2,1,5,0,1954.0,1.0,240.0,0,0,160,0,0,0,0,3,2006,113632.85621362187
1277,90,91.0,8917,5,5,1967,1967,0.0,0.0,0.0,1584.0,1584.0,1584,0,0,1584,0.0,0.0,2,0,4,2,8,0,1967.0,2.0,506.0,0,0,0,0,0,0,0,10,2006,131973.10787433383
1278,80,100.0,12700,6,5,1964,1964,0.0,939.0,0.0,307.0,1246.0,1246,0,0,1246,1.0,0.0,1,0,3,1,6,2,1964.0,2.0,441.0,0,69,0,0,0,0,0,11,2006,158135.40569762446
1279,20,109.0,9723,6,7,1963,1963,332.0,0.0,0.0,1008.0,1008.0,1008,0,0,1008,0.0,0.0,1,0,2,1,5,0,1963.0,2.0,430.0,0,0,0,0,0,0,0,10,2006,136650.54091104446
